id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,lotSize,yearBuilt,hoa
"10-Lafayette-Ave,-Apt-407,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 407, Morristown, NJ 07960",10 Lafayette Ave,Apt 407,Morristown,NJ,07960,Morris,40.79829,-74.475327,Apartment,1,2.0,1067.0,Active,3300,Standard,2025-06-28T00:00:00.000Z,,2025-06-29T00:00:00.000Z,2025-07-05T02:20:19.162Z,8,Funnel,M4650021-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"51-Pine-Blvd,-Hanover-Twp,-NJ-07927","51 Pine Blvd, Hanover Twp, NJ 07927",51 Pine Blvd,,Hanover Twp,NJ,07927,Morris,40.826875,-74.45234,Single Family,2,2.5,,Active,3400,Standard,2025-07-01T00:00:00.000Z,,2022-05-18T00:19:23.453Z,2025-07-05T02:20:19.161Z,5,GardenState,3972759,"{'name': 'Susan Roppenecker', 'phone': '2014000553', 'email': 'susanropper@aol.com', 'website': 'http://www.djkresidential.com'}","{'name': 'STATION CITIES', 'phone': '2013563492', 'email': 'pamela.roman@stationcities.com'}",5663.0,1965.0,
"10-Lafayette-Ave,-Apt-220,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 220, Morristown, NJ 07960",10 Lafayette Ave,Apt 220,Morristown,NJ,07960,Morris,40.798519,-74.475563,Apartment,2,2.0,1027.0,Active,3843,Standard,2025-06-27T00:00:00.000Z,,2025-06-28T00:00:00.000Z,2025-07-05T02:20:19.160Z,9,Funnel,M4649940-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"12-Cadence-Ct,-Morris-Twp,-NJ-07960","12 Cadence Ct, Morris Twp, NJ 07960",12 Cadence Ct,,Morris Twp,NJ,07960,Morris,40.772709,-74.452545,Townhouse,3,2.5,2037.0,Active,4200,Standard,2025-06-30T00:00:00.000Z,,2019-11-01T06:27:54.585Z,2025-07-05T02:20:19.160Z,6,GardenState,3972538,"{'name': 'Christopher Derosa', 'phone': '9739752331', 'email': 'chris.derosa@cbrealty.com', 'website': 'https://thescgroupcb.com/christopher-derosa/'}","{'name': 'COLDWELL BANKER REALTY', 'phone': '9734405588'}",1481.0,1993.0,
"46-Whitney-Ave,-Morris-Plains,-NJ-07960","46 Whitney Ave, Morris Plains, NJ 07960",46 Whitney Ave,,Morris Plains,NJ,07960,Morris,40.77936,-74.46839,Condo,3,2.0,2132.0,Active,5000,Standard,2025-06-26T00:00:00.000Z,,2025-06-27T00:00:00.000Z,2025-07-05T02:20:19.158Z,10,GardenState,3971992,"{'name': 'Steven Lee', 'phone': '9739944323', 'email': 'steven.lee@coldwellbankermoves.com', 'website': 'http://stevenlee.cbintouch.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9739944323', 'email': 'jerry.jacob@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/livingston/office/livingston-office/oid_1548/'}",,2022.0,
"589-Lake-Shore-Dr,-Parsippany-Troy-Hills-Township,-NJ-07054","589 Lake Shore Dr, Parsippany Troy Hills Township, NJ 07054",589 Lake Shore Dr,,Parsippany Troy Hills Township,NJ,07054,Morris,40.85168,-74.440477,Single Family,3,2.0,,Active,3900,Standard,2025-07-02T00:00:00.000Z,,2025-04-13T00:00:00.000Z,2025-07-05T02:20:19.155Z,4,GardenState,3972875,"{'name': 'Biljana Gjorgiovska Angjushev', 'phone': '9738380100', 'email': 'mpami@tocr.com'}","{'name': 'Prominent Properties Sir', 'phone': '9733355700'}",3920.0,1992.0,{'fee': 16}
"12-Fairchild-Pl,-Hanover-Twp,-NJ-07981","12 Fairchild Pl, Hanover Twp, NJ 07981",12 Fairchild Pl,,Hanover Twp,NJ,07981,Morris,40.816031,-74.427512,Single Family,5,3.5,,Active,4100,Standard,2025-07-03T00:00:00.000Z,,2020-12-24T01:32:11.709Z,2025-07-05T02:20:19.154Z,3,GardenState,3973156,"{'name': 'Holly Daniel', 'phone': '9737691649', 'email': 'hwdaniel@weichert.com', 'website': 'http://hollydaniel.featuredwebsite.com'}","{'name': 'Weichert, Realtors - Morristown East', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",9148.0,1946.0,
"15-Michelle-Way,-Montville-Township,-NJ-07058","15 Michelle Way, Montville Township, NJ 07058",15 Michelle Way,,Montville Township,NJ,07058,Morris,40.884396,-74.344751,Single Family,5,5.5,5060.0,Active,9500,Standard,2025-07-01T00:00:00.000Z,,2024-12-09T00:00:00.000Z,2025-07-05T02:20:19.151Z,5,GardenState,3972657,"{'name': 'Qizhan ""Jack"" Yao - Buyer Rebate Realtor', 'phone': '8883626543', 'email': 'admin@realmartrealty.com', 'website': 'http://www.realmart.com'}","{'name': 'Realmart Realty LLC.', 'phone': '7327272285', 'email': 'admin@realmartrealty.com', 'website': 'www.realmart.com'}",28314.0,2000.0,
"146-Franklin-St,-Apt-C,-Morristown,-NJ-07960","146 Franklin St, Apt C, Morristown, NJ 07960",146 Franklin St,Apt C,Morristown,NJ,07960,Morris,40.790531,-74.46386,Single Family,2,2.0,,Active,3000,Standard,2025-07-01T00:00:00.000Z,,2021-06-15T00:32:17.351Z,2025-07-05T02:20:19.150Z,5,GardenState,3972596,"{'name': 'Kim Panes', 'phone': '2014070721', 'email': 'kimpanes@gmail.com', 'website': 'http://kimpanesteam.com'}","{'name': 'Weichert, Realtors - Short Hills', 'phone': '8008391295', 'email': 'rdclead@wlninc.com', 'website': 'http://www.weichert.com/search/offices/office.aspx'}",18295.0,1942.0,
"10-Lafayette-Ave,-Apt-323,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 323, Morristown, NJ 07960",10 Lafayette Ave,Apt 323,Morristown,NJ,07960,Morris,40.798489,-74.475395,Apartment,2,2.0,1040.0,Active,3403,Standard,2025-07-02T00:00:00.000Z,,2025-07-03T00:00:00.000Z,2025-07-05T02:20:19.149Z,4,Funnel,M4649988-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"589-Lake-Shore-Dr,-Par-Troy-Hills-Township,-NJ-07054","589 Lake Shore Dr, Par Troy Hills Township, NJ 07054",589 Lake Shore Dr,,Par Troy Hills Township,NJ,07054,Morris,40.85168,-74.440477,Single Family,3,2.0,,Active,3900,Standard,2025-07-02T00:00:00.000Z,,2025-07-03T00:00:00.000Z,2025-07-05T02:20:19.145Z,4,NewJerseyMLS,25022889,"{'name': 'Biljana Gjorgiovska Angjushev', 'phone': '9738380100', 'email': 'mpami@tocr.com'}","{'name': ""Prominent Properties Sotheby's International Realty"", 'phone': '9733355700', 'email': 'charles.oppler@prominentproperties.com', 'website': 'http://www.prominentproperties.com/'}",,,
"105-Welsh-Pl,-Morris-Plains,-NJ-07950","105 Welsh Pl, Morris Plains, NJ 07950",105 Welsh Pl,,Morris Plains,NJ,07950,Morris,40.839422,-74.467616,Townhouse,2,3.0,1464.0,Active,3300,Standard,2025-07-02T00:00:00.000Z,,2023-04-14T00:00:00.000Z,2025-07-05T02:20:19.142Z,4,GardenState,3972834,"{'name': 'Debra Pollack', 'phone': '9732145304', 'email': 'dpollack@weichert.com', 'website': 'http://debra-pollack.weichert.com'}","{'name': 'Weichert, Realtors - Morris Plains Corporate Headquarters Sales Office', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",,2012.0,
"1004-Appleton-Way,-Hanover-Twp,-NJ-07981","1004 Appleton Way, Hanover Twp, NJ 07981",1004 Appleton Way,,Hanover Twp,NJ,07981,Morris,40.818652,-74.427022,Townhouse,2,2.5,,Active,3500,Standard,2025-07-04T00:00:00.000Z,,2020-02-14T22:29:03.056Z,2025-07-05T02:20:19.138Z,2,GardenState,3973268,"{'name': 'Vinod Datwani', 'phone': '9732711940', 'email': 'vdatwani@weichert.com'}","{'name': 'Weichert, Realtors - Morris Plains Corporate Headquarters Sales Office', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",4356.0,1993.0,
"522-Chestnut-St,-Unit-2,-City-Of-Orange-Township,-NJ-07050","522 Chestnut St, Unit 2, City Of Orange Township, NJ 07050",522 Chestnut St,Unit 2,City Of Orange Township,NJ,07050,Essex,40.759628,-74.249273,Multi-Family,2,1.0,,Active,2500,Standard,2025-06-29T00:00:00.000Z,,2025-06-20T00:00:00.000Z,2025-07-05T02:17:54.784Z,7,GardenState,3972391,"{'name': 'Galo V. Salazar', 'phone': '9736410914', 'email': 'galosalazar@msn.com'}","{'name': 'Salazar Realty Group', 'phone': '9737621171', 'email': 'edisonsalazar0616@gmail.com'}",5227.0,1890.0,
"2-Ambrosia-Ct,-Livingston,-NJ-07039","2 Ambrosia Ct, Livingston, NJ 07039",2 Ambrosia Ct,,Livingston,NJ,07039,Essex,40.772766,-74.361595,Townhouse,3,3.0,1932.0,Active,4800,Standard,2025-06-30T00:00:00.000Z,,2023-04-20T00:00:00.000Z,2025-07-05T02:17:54.773Z,6,GardenState,3972488,"{'name': 'Rachna Maheshwari', 'phone': '9739944323', 'email': 'rachna.maheshwari@cbmoves.com', 'website': 'https://newjerseyrealestateagent.cbintouch.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9739944323', 'email': 'jerry.jacob@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/livingston/office/livingston-office/oid_1548/'}",452153.0,2019.0,
"28-W-3rd-St,-Apt-1236,-South-Orange,-NJ-07079","28 W 3rd St, Apt 1236, South Orange, NJ 07079",28 W 3rd St,Apt 1236,South Orange,NJ,07079,Essex,40.744118,-74.26355,Apartment,2,2.0,1157.0,Active,4000,Standard,2025-06-30T00:00:00.000Z,,2025-07-01T00:00:00.000Z,2025-07-05T02:17:54.770Z,6,Funnel,M4643883-12054,"{'name': 'Sofi Leasing', 'phone': '9738741217'}",{'name': 'The Management Company'},,,
"320-Valley-St,-Apt-301,-South-Orange-Village-Township,-NJ-07079","320 Valley St, Apt 301, South Orange Village Township, NJ 07079",320 Valley St,Apt 301,South Orange Village Township,NJ,07079,Essex,40.740189,-74.262825,Apartment,2,2.0,1117.0,Active,3200,Standard,2025-06-30T00:00:00.000Z,,2022-08-19T02:07:46.896Z,2025-07-05T02:17:54.769Z,6,GardenState,3972528,"{'name': 'Katherine Elliott', 'phone': '9733788300', 'email': 'kate.elliott@coldwellbankermoves.com', 'website': 'http://www.kate.keytonewjersey.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9733788300', 'email': 'michael.pennisi@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/maplewood/office/maplewood-office/oid_1578/'}",25700.0,2019.0,
"43-Conforti-Ave,-West-Orange,-NJ-07052","43 Conforti Ave, West Orange, NJ 07052",43 Conforti Ave,,West Orange,NJ,07052,Essex,40.807711,-74.257921,Condo,1,1.0,920.0,Active,2200,Standard,2025-07-02T00:00:00.000Z,,2020-04-03T15:47:54.275Z,2025-07-05T02:17:54.742Z,4,GardenState,3972947,"{'name': 'Gloria Perez', 'phone': '9739609640', 'email': 'glperezrealtor@gmail.com', 'website': 'http://www.gloriaperezrealtor.com/'}","{'name': 'JORDAN BARIS, INC.', 'phone': '9737361600', 'email': 'kennethbaris@jordanbaris.com', 'website': 'http://www.jordanbaris.com'}",,1967.0,
"583-Beach-St,-City-Of-Orange-Township,-NJ-07050","583 Beach St, City Of Orange Township, NJ 07050",583 Beach St,,City Of Orange Township,NJ,07050,Essex,40.761235,-74.250531,Multi-Family,2,1.0,,Active,2200,Standard,2025-07-01T00:00:00.000Z,,2024-05-04T00:00:00.000Z,2025-07-05T02:17:54.707Z,5,GardenState,3972708,"{'name': 'Toni Jackson', 'phone': '9086883311', 'email': 'tonijackson418@gmail.com', 'website': 'https://www.c21p.com/'}","{'name': 'CENTURY 21 Preferred Realty, Inc', 'phone': '9738383600', 'email': 'jeffmontemarano@gmail.com', 'website': 'https://www.c21p.com/'}",2614.0,1920.0,
"15-Berkeley-Rd,-Millburn,-NJ-07041","15 Berkeley Rd, Millburn, NJ 07041",15 Berkeley Rd,,Millburn,NJ,07041,Essex,40.728584,-74.287047,Single Family,4,2.0,1664.0,Active,5900,Standard,2025-07-02T00:00:00.000Z,,2020-09-30T00:31:39.123Z,2025-07-05T02:17:54.706Z,4,GardenState,3972893,"{'name': 'Vijayalakshmi Venkatesh', 'phone': '2012745374', 'email': 'vijivenkatesh@weichert.com', 'website': 'http://www.vijisells.com'}","{'name': 'Weichert, Realtors - Basking Ridge', 'phone': '8008391295', 'email': 'rdclead@wlninc.com', 'website': 'http://weichert.com/office/office.asp'}",7841.0,,
"52-Oakwood-Ave,-Livingston,-NJ-07039","52 Oakwood Ave, Livingston, NJ 07039",52 Oakwood Ave,,Livingston,NJ,07039,Essex,40.780294,-74.307501,Single Family,4,2.5,1888.0,Active,4600,Standard,2025-07-02T00:00:00.000Z,,2020-05-18T01:24:58.334Z,2025-07-05T02:17:54.700Z,4,GardenState,3972846,"{'name': 'Xinyu Ma', 'phone': '9739944323', 'email': 'cindy.ma@coldwellbankermoves.com', 'website': 'http://www.cindyma.net'}","{'name': 'Coldwell Banker Realty', 'phone': '9739944323', 'email': 'jerry.jacob@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/livingston/office/livingston-office/oid_1548/'}",7405.0,1961.0,
"173-S-Orange-Ave,-Apt-3F,-South-Orange-Village-Township,-NJ-07079","173 S Orange Ave, Apt 3F, South Orange Village Township, NJ 07079",173 S Orange Ave,Apt 3F,South Orange Village Township,NJ,07079,Essex,40.745537,-74.254089,Single Family,3,3.0,,Active,3538,Standard,2025-07-02T00:00:00.000Z,,2023-12-16T00:00:00.000Z,2025-07-05T02:17:54.698Z,4,GardenState,3972811,"{'name': 'Catalda Cocuzza', 'phone': '9733788300', 'email': 'catalda.cocuzza@cbrealty.com', 'website': 'https://www.coldwellbankerhomes.com/nj/maplewood/agent/catalda-cocuzza/aid_229144/'}","{'name': 'Coldwell Banker Realty', 'phone': '9733788300', 'email': 'michael.pennisi@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/maplewood/office/maplewood-office/oid_1578/'}",18295.0,1960.0,
"583-Beach-St,-Unit-1,-Orange,-NJ-07050","583 Beach St, Unit 1, Orange, NJ 07050",583 Beach St,Unit 1,Orange,NJ,07050,Essex,40.761196,-74.250572,Multi-Family,2,1.0,,Active,2200,Standard,2025-07-02T00:00:00.000Z,,2025-07-03T00:00:00.000Z,2025-07-05T02:17:54.697Z,4,NewJerseyMLS,25023002,"{'name': 'Toni Jackson', 'phone': '9086883311'}","{'name': 'Century 21 Preferred Realty, Union', 'phone': '9086883311'}",,,
"258-S-Orange-Ave,-Apt-4A,-South-Orange-Village-Township,-NJ-07079","258 S Orange Ave, Apt 4A, South Orange Village Township, NJ 07079",258 S Orange Ave,Apt 4A,South Orange Village Township,NJ,07079,Essex,40.744259,-74.2509,Multi-Family,1,1.0,,Active,1583,Standard,2025-07-02T00:00:00.000Z,,2025-07-03T00:00:00.000Z,2025-07-05T02:17:54.690Z,4,GardenState,3972816,"{'name': 'Catalda Cocuzza', 'phone': '9733788300', 'email': 'catalda.cocuzza@cbrealty.com', 'website': 'https://www.coldwellbankerhomes.com/nj/maplewood/agent/catalda-cocuzza/aid_229144/'}","{'name': 'Coldwell Banker Realty', 'phone': '9733788300', 'email': 'michael.pennisi@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/maplewood/office/maplewood-office/oid_1578/'}",48352.0,1968.0,
"4-Central-Ave-Unit-D,-Caldwell,-NJ-07006","4 Central Ave Unit D, Caldwell, NJ 07006",4 Central Ave Unit D,,Caldwell,NJ,07006,Essex,40.842579,-74.280075,Multi-Family,3,3.0,,Active,4500,Standard,2025-07-03T00:00:00.000Z,,2023-08-30T00:00:00.000Z,2025-07-05T02:17:54.689Z,3,NewJerseyMLS,25023369,"{'name': 'Joseph Aziz', 'phone': '2017085067', 'email': 'josephazizrealestate@icloud.com', 'website': 'https://www.josephazizrealestate.net'}","{'name': 'Prestige Property Group - Montclair', 'phone': '9738607595'}",,,
"488-Heywood-Ave,-City-Of-Orange-Township,-NJ-07050","488 Heywood Ave, City Of Orange Township, NJ 07050",488 Heywood Ave,,City Of Orange Township,NJ,07050,Essex,40.758028,-74.248791,Multi-Family,3,1.0,,Active,2300,Standard,2025-07-02T00:00:00.000Z,,2025-07-03T00:00:00.000Z,2025-07-05T02:17:54.688Z,4,GardenState,3972896,"{'name': 'Christopher Guallpa', 'phone': '9733107194', 'email': 'chris@rppm.us'}",{'name': 'RPPM LLC'},9148.0,1929.0,
"7-Alcott-Dr,-Livingston,-NJ-07039","7 Alcott Dr, Livingston, NJ 07039",7 Alcott Dr,,Livingston,NJ,07039,Essex,40.809668,-74.314935,Single Family,7,4.5,3500.0,Active,8500,Standard,2025-07-02T00:00:00.000Z,,2021-03-05T00:53:57.077Z,2025-07-05T02:17:54.676Z,4,GardenState,3972973,"{'name': 'Janet Painter', 'phone': '9733765200', 'email': 'janet.painter@coldwellbankermoves.com', 'website': 'http://janetpainter.cbintouch.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9733765200', 'email': 'michael.pennisi@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/short-hills/office/short-hills-office/oid_1688/'}",11761.0,1953.0,
"25-Roseland-Ave,---2,-Caldwell-Boro-Township,-NJ-07006","25 Roseland Ave, # 2, Caldwell Boro Township, NJ 07006",25 Roseland Ave,# 2,Caldwell Boro Township,NJ,07006,Essex,40.838226,-74.275917,Apartment,2,1.0,,Active,1650,Standard,2025-07-03T00:00:00.000Z,,2025-07-04T00:00:00.000Z,2025-07-05T02:17:54.671Z,3,GardenState,3973109,"{'name': 'Glenn Fallivene', 'phone': '9738821117', 'email': 'glenn@fallivene-agency.com', 'website': 'http://www.fallivenerealtors.com'}","{'name': 'FALLIVENE AGENCY INC.', 'phone': '9738821117', 'email': 'admin@fallivene-agency.com', 'website': 'http://www.fallivenerealtors.com/'}",2500.0,1886.0,
"2-Beech-Spring-Dr,-Unit-C,-Summit,-NJ-07901","2 Beech Spring Dr, Unit C, Summit, NJ 07901",2 Beech Spring Dr,Unit C,Summit,NJ,07901,Union,40.713253,-74.387122,Apartment,1,1.0,,Active,2295,Standard,2024-12-16T00:00:00.000Z,,2025-01-26T00:00:00.000Z,2025-07-05T02:03:54.896Z,202,GardenState,3938156,"{'name': 'Christopher L. Bruscino', 'phone': '9737297141', 'email': 'chrisbruscino@hotmail.com'}","{'name': 'REALTY EXECUTIVES EXCEPTIONAL', 'phone': '9737297141', 'email': 'clientcare@realtyexecutives.com', 'website': 'https://www.rexexceptional.com/'}",90605.0,1938.0,
"253-Short-Hills-Ave,-Springfield,-NJ-07081","253 Short Hills Ave, Springfield, NJ 07081",253 Short Hills Ave,,Springfield,NJ,07081,Union,40.717131,-74.320156,Single Family,4,2.5,1896.0,Active,6000,Standard,2025-01-31T00:00:00.000Z,,2025-02-01T00:00:00.000Z,2025-07-05T01:30:54.694Z,156,GardenState,3943880,"{'name': 'Marianne Slamm', 'phone': '9732161912', 'email': 'marianneslamm@gmail.com', 'website': 'https://marianne-slamm.kw.com/'}","{'name': 'Keller Williams Realty', 'phone': '9082732991', 'email': 'klrw516@kw.com', 'website': 'www.kellerwilliamsnj.com'}",13504.0,1977.0,
"6-Summit-Ave,-Summit,-NJ-07901","6 Summit Ave, Summit, NJ 07901",6 Summit Ave,,Summit,NJ,07901,Union,40.713895,-74.357795,Multi-Family,3,2.0,,Active,3500,Standard,2025-02-07T00:00:00.000Z,,2019-12-01T19:07:02.052Z,2025-07-05T01:30:54.693Z,149,GardenState,3944959,"{'name': 'Peter Williams', 'phone': '9082160483', 'email': 'slobakedgranola@gmail.com', 'website': 'http://www.somersethillsrealtor.com'}","{'name': 'EXP REALTY, LLC', 'phone': '8662016210', 'email': 'nj.broker@exprealty.net', 'website': 'www.exprealty.com'}",5663.0,1908.0,
"445-Morris-Ave,-Unit-5B,-Springfield,-NJ-07081","445 Morris Ave, Unit 5B, Springfield, NJ 07081",445 Morris Ave,Unit 5B,Springfield,NJ,07081,Union,40.713986,-74.319647,Condo,1,1.0,,Active,2500,Standard,2025-04-27T00:00:00.000Z,,2025-04-28T00:00:00.000Z,2025-07-05T01:30:29.864Z,70,GardenState,3959207,"{'name': 'Sabika Shigri', 'phone': '9085164790', 'email': 'sshigri@christiesrennj.com'}","{'name': ""CHRISTIE'S INT.REAL ESTATE GROUP"", 'email': 'res@christiesrennj.com', 'website': 'www.christiesrennj.com'}",2614.0,1950.0,
"545-Morris-Ave,-Unit-108,-Summit,-NJ-07901","545 Morris Ave, Unit 108, Summit, NJ 07901",545 Morris Ave,Unit 108,Summit,NJ,07901,Union,40.72842,-74.375298,Multi-Family,2,2.0,1230.0,Active,4350,Standard,2025-05-11T00:00:00.000Z,,2020-03-26T03:47:25.947Z,2025-07-05T01:30:29.799Z,56,GardenState,3962211,"{'name': 'Michelle A Paranzine', 'phone': '2013418148', 'email': 'michelle.paranzine@cbrealty.com', 'website': 'https://michelle-paranzine.weichert.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9732332300', 'email': 'nicholas.gagis@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/montclair/office/montclair-office/oid_1713/'}",72310.0,2010.0,
"6-Hughes-Pl,-Summit,-NJ-07901","6 Hughes Pl, Summit, NJ 07901",6 Hughes Pl,,Summit,NJ,07901,Union,40.70918,-74.35285,Multi-Family,4,1.5,,Active,5800,Standard,2025-05-09T00:00:00.000Z,,2025-05-10T00:00:00.000Z,2025-07-05T01:30:29.798Z,58,GardenState,3961966,"{'name': 'Deborah Lupton', 'phone': '9082738808', 'email': 'djlupton6@gmail.com', 'website': 'http://www.prominentproperties.com'}","{'name': 'PROMINENT PROPERTIES SIR', 'phone': '9082738808', 'email': 'charles.oppler@prominentproperties.com'}",5227.0,1900.0,
"78-Park-Ave,-Unit-2A,-Summit,-NJ-07901","78 Park Ave, Unit 2A, Summit, NJ 07901",78 Park Ave,Unit 2A,Summit,NJ,07901,Union,40.712563,-74.347488,Multi-Family,2,5.5,,Active,2200,Standard,2025-05-09T00:00:00.000Z,,2025-05-10T00:00:00.000Z,2025-07-05T01:30:29.794Z,58,GardenState,3961926,"{'name': 'Agostino Savino', 'phone': '9733788300', 'email': 'agostino.savino@cbrealty.com', 'website': 'https://www.coldwellbankerhomes.com/nj/maplewood/agent/agostino-savino/aid_229163/'}","{'name': 'Coldwell Banker Realty', 'phone': '9733788300', 'email': 'michael.pennisi@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/maplewood/office/maplewood-office/oid_1578/'}",4792.0,1900.0,
"11-Union-Pl,---2A,-Summit,-NJ-07901","11 Union Pl, # 2A, Summit, NJ 07901",11 Union Pl,# 2A,Summit,NJ,07901,Union,40.717098,-74.356461,Single Family,2,1.0,650.0,Active,2900,Standard,2025-05-19T00:00:00.000Z,,2025-05-20T00:00:00.000Z,2025-07-05T01:30:29.774Z,48,GardenState,3963995,"{'name': 'Peter Twill', 'phone': '9085651694'}","{'name': 'Keller Williams Realty', 'phone': '9082338502', 'email': 'klrw897@kw.com', 'website': 'www.westfieldkw.com'}",2614.0,2017.0,
"34-Woodmere-Dr,-Summit,-NJ-07901","34 Woodmere Dr, Summit, NJ 07901",34 Woodmere Dr,,Summit,NJ,07901,Union,40.731897,-74.352798,Single Family,5,3.5,,Active,8500,Standard,2025-06-05T00:00:00.000Z,,2020-07-04T03:07:39.444Z,2025-07-05T01:25:53.520Z,31,GardenState,3967585,"{'name': 'Cynthia Baker', 'phone': '9083478047', 'email': 'cbaker@lsrnj.com', 'website': 'http://www.loisschneiderrealtor.com/agents/13380-cynthia-baker'}","{'name': 'LOIS SCHNEIDER REALTOR', 'phone': '9088584381', 'email': 'info@lsrnj.com', 'website': 'https://www.loisschneiderrealtor.com/'}",24750.0,1983.0,
"52-Morris-Ave-Unit-A,-Summit,-NJ-07901","52 Morris Ave Unit A, Summit, NJ 07901",52 Morris Ave Unit A,,Summit,NJ,07901,Union,40.713015,-74.342552,Townhouse,3,3.5,3600.0,Active,5000,Standard,2025-06-18T00:00:00.000Z,,2021-06-16T00:19:02.594Z,2025-07-05T01:25:53.429Z,18,GardenState,3970315,"{'name': 'Victoria Carter', 'phone': '9732203050', 'email': 'victoria@victoriacarter.com', 'website': 'http://www.victoriacarter.com'}","{'name': 'Weichert, Realtors - Short Hills', 'phone': '8008391295', 'email': 'rdclead@wlninc.com', 'website': 'http://www.weichert.com/search/offices/office.aspx'}",13068.0,2006.0,
"545-Morris-Ave,-Unit-220,-Summit,-NJ-07901","545 Morris Ave, Unit 220, Summit, NJ 07901",545 Morris Ave,Unit 220,Summit,NJ,07901,Union,40.72842,-74.375298,Multi-Family,2,2.0,1262.0,Active,4095,Standard,2025-06-11T00:00:00.000Z,,2025-06-12T00:00:00.000Z,2025-07-05T01:25:53.422Z,25,GardenState,3968752,"{'name': 'Michelle A Paranzine', 'phone': '2013418148', 'email': 'michelle.paranzine@cbrealty.com', 'website': 'https://michelle-paranzine.weichert.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9732332300', 'email': 'nicholas.gagis@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/montclair/office/montclair-office/oid_1713/'}",72310.0,2010.0,
"29B-Morris-Ave,-Summit,-NJ-07901","29B Morris Ave, Summit, NJ 07901",29B Morris Ave,,Summit,NJ,07901,Union,40.714368,-74.341441,Multi-Family,3,1.5,,Active,3500,Standard,2025-06-10T00:00:00.000Z,,2024-02-17T00:00:00.000Z,2025-07-05T01:25:53.412Z,26,GardenState,3968591,"{'name': 'Jesse Flowers', 'phone': '9083016070', 'email': 'jesse@jesseflowersteam.com', 'website': 'http://jesseflowers.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9732678990', 'email': 'jeffrey.bogert@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/morristown/office/morristown-office/oid_1598/'}",10890.0,1954.0,
"80C-Troy-Dr,-Apt-C,-Springfield,-NJ-07081","80C Troy Dr, Apt C, Springfield, NJ 07081",80C Troy Dr,Apt C,Springfield,NJ,07081,Union,40.713548,-74.333714,Condo,2,1.0,,Active,2200,Standard,2025-06-12T00:00:00.000Z,,2025-06-13T00:00:00.000Z,2025-07-05T01:25:53.377Z,24,GardenState,3968946,"{'name': 'Maria Barber', 'phone': '8662016210'}","{'name': 'EXP REALTY, LLC', 'phone': '8662016210', 'email': 'nj.broker@exprealty.net', 'website': 'www.exprealty.com'}",3920.0,1958.0,
"445-Morris-Ave,-Unit-15B,-Springfield,-NJ-07081","445 Morris Ave, Unit 15B, Springfield, NJ 07081",445 Morris Ave,Unit 15B,Springfield,NJ,07081,Union,40.714294,-74.319721,Condo,2,1.0,,Active,2000,Standard,2025-06-14T00:00:00.000Z,,2025-06-14T00:00:00.000Z,2025-07-05T01:25:53.374Z,22,GardenState,3969401,"{'name': 'Bing Leng, Agent', 'phone': '9739788121', 'email': 'bing.leng@gmail.com'}","{'name': 'GARDEN HOME REALTY', 'phone': '9735330880', 'email': 'danadang7@gmail.com', 'website': 'http://www.gardenhomerealty.com'}",3049.0,1950.0,
